Area Code,State,Market,Market Size,Profit,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type
603,New Hampshire,East,Small Market,-9,65,29,45,11,215,0,20,40,60,7,08/01/2010,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-12,54,24,42,9,212,0,20,30,50,7,09/01/2010,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-12,56,25,43,9,209,10,10,30,40,7,10/01/2010,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-3,76,34,45,12,211,0,30,40,70,7,11/01/2010,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-16,45,20,41,7,218,0,10,30,40,7,12/01/2010,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-12,73,29,46,11,169,0,20,40,60,7,01/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-9,72,30,44,11,165,0,20,40,60,7,02/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-6,80,33,46,12,162,0,30,40,70,7,03/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-13,69,29,45,11,169,0,20,40,60,7,04/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-4,75,34,42,12,182,0,30,40,70,7,05/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-4,77,35,43,13,204,0,30,40,70,7,06/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,0,88,40,46,15,219,10,30,50,80,7,07/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-12,64,29,42,11,215,0,20,40,60,7,08/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-18,58,24,42,9,212,0,20,30,50,7,09/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-18,60,25,43,9,209,10,10,30,40,7,10/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-4,81,34,45,12,211,0,30,40,70,7,11/01/2011,Espresso,Regular Espresso,Regular
603,New Hampshire,East,Small Market,-24,48,20,41,7,218,0,10,30,40,7,12/01/2011,Espresso,Regular Espresso,Regular
607,New York,East,Major Market,350,664,249,138,87,2580,230,220,340,560,2,11/01/2011,Coffee,Columbian,Regular
607,New York,East,Major Market,116,199,76,33,21,580,100,80,120,200,13,10/01/2011,Tea,Green Tea,Regular
607,New York,East,Major Market,-208,63,125,146,113,1118,-190,120,-60,60,5,03/01/2010,Espresso,Caffe Mocha,Regular
607,New York,East,Major Market,111,483,245,127,93,1419,100,180,190,370,9,01/01/2010,Herbal Tea,Lemon,Decaf
607,New York,East,Major Market,263,669,271,135,102,1727,220,200,320,520,9,06/01/2010,Herbal Tea,Lemon,Decaf
607,New York,East,Major Market,309,747,294,144,111,1727,210,220,320,540,9,12/01/2010,Herbal Tea,Lemon,Decaf
607,New York,East,Major Market,-120,180,213,87,66,1214,-80,160,-20,140,10,02/01/2010,Herbal Tea,Mint,Decaf
607,New York,East,Major Market,-181,196,235,87,72,2169,-90,170,-20,150,10,05/01/2011,Herbal Tea,Mint,Decaf
607,New York,East,Major Market,157,262,95,40,26,821,120,100,150,250,11,01/01/2011,Tea,Darjeeling,Regular
608,Wisconsin,Central,Small Market,20,134,54,56,20,312,30,50,70,120,1,01/01/2011,Coffee,Amaretto,Regular
608,Wisconsin,Central,Small Market,34,159,67,59,25,391,30,70,80,150,1,09/01/2011,Coffee,Amaretto,Regular
608,Wisconsin,Central,Small Market,24,264,110,130,100,665,50,110,160,270,2,06/01/2010,Coffee,Columbian,Regular
608,Wisconsin,Central,Small Market,35,317,133,149,120,705,60,140,190,330,2,08/01/2010,Coffee,Columbian,Regular
608,Wisconsin,Central,Small Market,25,242,95,115,86,554,30,100,130,230,2,04/01/2011,Coffee,Columbian,Regular
608,Wisconsin,Central,Small Market,44,294,124,131,112,717,60,130,180,310,2,07/01/2011,Coffee,Columbian,Regular
608,Wisconsin,Central,Small Market,24,239,94,114,85,694,30,90,130,220,2,11/01/2011,Coffee,Columbian,Regular
608,Wisconsin,Central,Small Market,47,170,78,45,24,995,70,90,110,200,5,05/01/2010,Espresso,Caffe Mocha,Regular
608,Wisconsin,Central,Small Market,56,189,86,47,26,1081,90,90,130,220,5,07/01/2010,Espresso,Caffe Mocha,Regular
608,Wisconsin,Central,Small Market,48,174,80,46,24,1055,120,110,140,250,5,10/01/2010,Espresso,Caffe Mocha,Regular
608,Wisconsin,Central,Small Market,58,161,69,43,21,965,50,80,90,170,5,04/01/2011,Espresso,Caffe Mocha,Regular
608,Wisconsin,Central,Small Market,65,168,78,42,24,995,70,90,110,200,5,05/01/2011,Espresso,Caffe Mocha,Regular
608,Wisconsin,Central,Small Market,21,76,33,22,10,577,30,30,50,80,6,09/01/2010,Espresso,Decaf Espresso,Decaf
608,Wisconsin,Central,Small Market,19,60,24,19,7,567,30,30,40,70,6,12/01/2011,Espresso,Decaf Espresso,Decaf
608,Wisconsin,Central,Small Market,62,129,48,34,14,351,50,40,70,110,8,05/01/2011,Herbal Tea,Chamomile,Decaf
608,Wisconsin,Central,Small Market,47,121,49,25,13,779,50,40,60,100,9,04/01/2010,Herbal Tea,Lemon,Decaf
608,Wisconsin,Central,Small Market,50,126,51,25,14,857,60,40,70,110,9,09/01/2010,Herbal Tea,Lemon,Decaf
608,Wisconsin,Central,Small Market,44,91,33,21,9,777,50,20,50,70,9,01/01/2011,Herbal Tea,Lemon,Decaf
608,Wisconsin,Central,Small Market,47,150,61,42,19,390,50,50,80,130,11,01/01/2010,Tea,Darjeeling,Regular
608,Wisconsin,Central,Small Market,73,168,61,44,19,390,50,50,80,130,11,01/01/2011,Tea,Darjeeling,Regular
608,Wisconsin,Central,Small Market,56,137,52,39,16,376,40,40,70,110,11,03/01/2011,Tea,Darjeeling,Regular
608,Wisconsin,Central,Small Market,46,120,46,36,14,454,30,30,60,90,11,09/01/2011,Tea,Darjeeling,Regular
608,Wisconsin,Central,Small Market,-6,113,47,72,42,622,0,40,50,90,12,07/01/2010,Tea,Earl Grey,Regular
608,Wisconsin,Central,Small Market,1,160,63,86,57,521,10,50,80,130,12,04/01/2011,Tea,Earl Grey,Regular
608,Wisconsin,Central,Small Market,3,153,64,82,58,551,10,50,80,130,12,05/01/2011,Tea,Earl Grey,Regular
614,Ohio,Central,Major Market,20,110,47,43,15,420,40,40,70,110,1,07/01/2010,Coffee,Amaretto,Regular
614,Ohio,Central,Major Market,28,125,53,44,17,410,50,50,80,130,1,09/01/2010,Coffee,Amaretto,Regular
614,Ohio,Central,Major Market,47,143,57,45,18,323,50,60,80,140,1,03/01/2011,Coffee,Amaretto,Regular
614,Ohio,Central,Major Market,39,131,52,45,17,405,60,40,70,110,1,10/01/2011,Coffee,Amaretto,Regular
614,Ohio,Central,Major Market,42,140,57,41,18,364,50,60,80,140,2,01/01/2010,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,19,93,38,36,12,414,20,40,50,90,2,06/01/2010,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,32,114,46,36,14,424,40,40,70,110,2,11/01/2010,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,24,101,41,36,13,435,20,40,50,90,2,12/01/2010,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,65,157,57,43,18,364,50,60,80,140,2,01/01/2011,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,43,114,43,35,13,424,40,40,70,110,2,09/01/2011,Coffee,Columbian,Regular
614,Ohio,Central,Major Market,0,150,63,87,57,435,20,60,90,150,3,01/01/2010,Coffee,Decaf Irish Cream,Decaf
614,Ohio,Central,Major Market,-3,129,54,78,49,427,20,50,80,130,3,02/01/2010,Coffee,Decaf Irish Cream,Decaf
614,Ohio,Central,Major Market,-11,89,37,63,33,513,10,30,60,90,3,08/01/2010,Coffee,Decaf Irish Cream,Decaf
614,Ohio,Central,Major Market,-4,134,52,77,47,509,20,50,80,130,3,09/01/2011,Coffee,Decaf Irish Cream,Decaf
614,Ohio,Central,Major Market,-4,133,52,76,47,509,10,50,70,120,3,11/01/2011,Coffee,Decaf Irish Cream,Decaf
614,Ohio,Central,Major Market,99,341,170,72,47,1091,140,190,210,400,5,01/01/2010,Espresso,Caffe Mocha,Regular
614,Ohio,Central,Major Market,140,346,162,69,45,1059,130,180,200,380,5,03/01/2011,Espresso,Caffe Mocha,Regular
614,Ohio,Central,Major Market,16,130,58,56,22,338,40,60,90,150,6,01/01/2010,Espresso,Decaf Espresso,Decaf
614,Ohio,Central,Major Market,18,132,59,55,22,331,40,60,90,150,6,02/01/2010,Espresso,Decaf Espresso,Decaf
614,Ohio,Central,Major Market,12,120,54,54,20,404,70,70,100,170,6,10/01/2010,Espresso,Decaf Espresso,Decaf
614,Ohio,Central,Major Market,15,114,51,49,19,419,30,50,80,130,6,07/01/2011,Espresso,Decaf Espresso,Decaf
614,Ohio,Central,Major Market,9,44,18,17,5,478,20,10,20,30,8,06/01/2010,Herbal Tea,Chamomile,Decaf
614,Ohio,Central,Major Market,17,49,20,16,5,464,30,10,30,40,8,05/01/2011,Herbal Tea,Chamomile,Decaf
614,Ohio,Central,Major Market,37,78,29,19,8,490,30,20,40,60,8,12/01/2011,Herbal Tea,Chamomile,Decaf
614,Ohio,Central,Major Market,26,75,30,19,8,820,40,20,40,60,9,04/01/2010,Herbal Tea,Lemon,Decaf
614,Ohio,Central,Major Market,16,57,23,18,6,868,40,10,40,50,9,07/01/2010,Herbal Tea,Lemon,Decaf
614,Ohio,Central,Major Market,30,88,36,22,10,862,40,30,50,80,9,11/01/2010,Herbal Tea,Lemon,Decaf
614,Ohio,Central,Major Market,45,90,32,20,8,821,50,20,50,70,9,01/01/2011,Herbal Tea,Lemon,Decaf
614,Ohio,Central,Major Market,34,77,29,20,8,862,40,20,40,60,9,09/01/2011,Herbal Tea,Lemon,Decaf
614,Ohio,Central,Major Market,62,200,80,58,26,640,60,60,110,170,11,02/01/2010,Tea,Darjeeling,Regular
614,Ohio,Central,Major Market,92,213,80,58,26,640,60,60,110,170,11,02/01/2011,Tea,Darjeeling,Regular
614,Ohio,Central,Major Market,142,283,114,64,37,810,100,90,160,250,11,08/01/2011,Tea,Darjeeling,Regular
614,Ohio,Central,Major Market,129,265,99,63,32,798,70,80,130,210,11,09/01/2011,Tea,Darjeeling,Regular
614,Ohio,Central,Major Market,92,210,78,57,25,798,60,60,100,160,11,11/01/2011,Tea,Darjeeling,Regular
614,Ohio,Central,Major Market,76,218,91,51,28,656,80,50,100,150,12,10/01/2010,Tea,Earl Grey,Regular
617,Massachusetts,East,Major Market,547,649,54,48,17,-1006,530,50,560,610,2,06/01/2010,Coffee,Columbian,Regular
617,Massachusetts,East,Major Market,777,658,52,46,17,-2033,560,40,590,630,2,08/01/2011,Coffee,Columbian,Regular
617,Massachusetts,East,Major Market,13,50,20,17,5,482,20,20,30,50,13,09/01/2010,Tea,Green Tea,Regular
617,Massachusetts,East,Major Market,19,53,20,17,5,482,20,20,30,50,13,09/01/2011,Tea,Green Tea,Regular
617,Massachusetts,East,Major Market,-12,117,52,77,47,458,10,40,70,110,5,04/01/2010,Espresso,Caffe Mocha,Regular
617,Massachusetts,East,Major Market,-36,141,63,90,57,435,-10,60,60,120,5,01/01/2011,Espresso,Caffe Mocha,Regular
617,Massachusetts,East,Major Market,15,124,55,54,20,410,20,40,50,90,9,11/01/2010,Herbal Tea,Lemon,Decaf
617,Massachusetts,East,Major Market,29,82,33,20,9,870,40,30,50,80,11,12/01/2010,Tea,Darjeeling,Regular
617,Massachusetts,East,Major Market,34,77,29,20,8,862,30,30,40,70,11,09/01/2011,Tea,Darjeeling,Regular
617,Massachusetts,East,Major Market,81,291,145,65,40,1304,100,130,150,280,7,07/01/2010,Espresso,Regular Espresso,Regular
617,Massachusetts,East,Major Market,156,382,170,75,47,1091,110,160,170,330,7,01/01/2011,Espresso,Regular Espresso,Regular
617,Massachusetts,East,Major Market,160,387,181,74,50,1283,120,170,180,350,7,11/01/2011,Espresso,Regular Espresso,Regular
618,Illinois,Central,Major Market,222,461,195,101,64,956,180,200,280,480,2,05/01/2011,Coffee,Columbian,Regular
618,Illinois,Central,Major Market,122,312,127,63,40,671,140,130,190,320,3,05/01/2010,Coffee,Decaf Irish Cream,Decaf
618,Illinois,Central,Major Market,220,589,253,116,83,1686,280,290,400,690,5,09/01/2010,Espresso,Caffe Mocha,Regular
618,Illinois,Central,Major Market,197,322,123,46,34,959,130,110,170,280,8,12/01/2011,Herbal Tea,Chamomile,Decaf
618,Illinois,Central,Major Market,106,245,100,39,28,822,110,80,130,210,10,04/01/2010,Herbal Tea,Mint,Decaf
618,Illinois,Central,Major Market,137,228,94,34,26,562,90,80,120,200,11,06/01/2011,Tea,Darjeeling,Regular
618,Illinois,Central,Major Market,30,131,52,49,17,662,30,40,70,110,12,08/01/2010,Tea,Earl Grey,Regular
619,California,West,Major Market,-56,116,113,59,36,2758,-50,130,0,130,1,11/01/2010,Coffee,Amaretto,Regular
619,California,West,Major Market,71,181,68,54,22,559,40,40,70,110,13,04/01/2011,Tea,Green Tea,Regular
619,California,West,Major Market,153,254,104,38,29,871,120,80,140,220,8,05/01/2011,Herbal Tea,Chamomile,Decaf
619,California,West,Major Market,192,309,127,43,35,1007,150,100,170,270,8,07/01/2011,Herbal Tea,Chamomile,Decaf
619,California,West,Major Market,94,219,89,36,24,777,80,50,90,140,11,01/01/2010,Tea,Darjeeling,Regular
619,California,West,Major Market,155,254,104,37,29,952,100,60,110,170,11,07/01/2011,Tea,Darjeeling,Regular
619,California,West,Major Market,53,133,54,26,15,601,50,30,60,90,12,12/01/2010,Tea,Earl Grey,Regular
619,California,West,Major Market,211,487,228,87,63,1436,150,210,220,430,4,02/01/2011,Espresso,Caffe Latte,Regular
626,California,West,Major Market,-40,141,104,55,33,685,-20,130,30,160,1,02/01/2011,Coffee,Amaretto,Regular
626,California,West,Major Market,313,790,316,161,110,2580,450,390,590,980,2,09/01/2010,Coffee,Columbian,Regular
626,California,West,Major Market,247,650,260,143,91,2548,470,380,580,960,2,10/01/2010,Coffee,Columbian,Regular
626,California,West,Major Market,-137,166,196,107,64,3139,-140,240,-40,200,3,08/01/2010,Coffee,Decaf Irish Cream,Decaf
626,California,West,Major Market,-188,156,173,100,57,3909,-130,200,-30,170,3,11/01/2011,Coffee,Decaf Irish Cream,Decaf
626,California,West,Major Market,230,612,263,119,86,1433,220,250,330,580,6,05/01/2010,Espresso,Decaf Espresso,Decaf
626,California,West,Major Market,105,245,100,40,28,981,110,80,130,210,8,09/01/2010,Herbal Tea,Chamomile,Decaf
626,California,West,Major Market,89,210,86,35,24,1003,80,80,110,190,8,12/01/2010,Herbal Tea,Chamomile,Decaf
626,California,West,Major Market,106,243,99,38,27,766,90,60,100,160,11,02/01/2010,Tea,Darjeeling,Regular
626,California,West,Major Market,117,199,76,32,21,580,50,30,50,80,12,10/01/2011,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,161,465,195,109,64,956,180,200,280,480,2,05/01/2010,Coffee,Columbian,Regular
630,Illinois,Central,Major Market,232,486,191,109,63,865,170,200,270,470,2,04/01/2011,Coffee,Columbian,Regular
630,Illinois,Central,Major Market,191,412,162,96,53,1148,140,170,230,400,2,09/01/2011,Coffee,Columbian,Regular
630,Illinois,Central,Major Market,102,267,109,56,34,585,120,110,170,280,3,03/01/2010,Coffee,Decaf Irish Cream,Decaf
630,Illinois,Central,Major Market,135,345,141,69,45,764,160,140,220,360,3,06/01/2010,Coffee,Decaf Irish Cream,Decaf
630,Illinois,Central,Major Market,150,376,154,72,49,817,170,160,230,390,3,08/01/2010,Coffee,Decaf Irish Cream,Decaf
630,Illinois,Central,Major Market,122,312,127,63,40,830,130,120,180,300,3,12/01/2010,Coffee,Decaf Irish Cream,Decaf
630,Illinois,Central,Major Market,262,687,295,130,97,1714,340,340,470,810,5,08/01/2010,Espresso,Caffe Mocha,Regular
630,Illinois,Central,Major Market,357,672,291,119,96,1742,340,330,470,800,5,07/01/2011,Espresso,Caffe Mocha,Regular
630,Illinois,Central,Major Market,291,567,228,108,75,1691,290,290,390,680,5,11/01/2011,Espresso,Caffe Mocha,Regular
630,Illinois,Central,Major Market,140,456,228,88,63,1459,180,260,270,530,6,01/01/2010,Espresso,Decaf Espresso,Decaf
630,Illinois,Central,Major Market,165,521,260,96,72,1559,210,300,310,610,6,05/01/2010,Espresso,Decaf Espresso,Decaf
630,Illinois,Central,Major Market,157,501,250,94,70,1820,240,320,320,640,6,12/01/2010,Espresso,Decaf Espresso,Decaf
630,Illinois,Central,Major Market,211,487,228,87,63,1436,180,260,270,530,6,02/01/2011,Espresso,Decaf Espresso,Decaf
630,Illinois,Central,Major Market,220,509,239,91,66,1417,200,270,290,560,6,03/01/2011,Espresso,Decaf Espresso,Decaf
630,Illinois,Central,Major Market,121,276,113,42,31,897,130,90,150,240,8,06/01/2010,Herbal Tea,Chamomile,Decaf
630,Illinois,Central,Major Market,132,301,123,46,34,941,140,100,160,260,8,08/01/2010,Herbal Tea,Chamomile,Decaf
630,Illinois,Central,Major Market,156,259,99,39,27,766,110,80,130,210,8,02/01/2011,Herbal Tea,Chamomile,Decaf
630,Illinois,Central,Major Market,167,274,113,39,31,897,130,90,150,240,8,06/01/2011,Herbal Tea,Chamomile,Decaf
630,Illinois,Central,Major Market,68,190,83,39,27,623,60,70,90,160,9,01/01/2010,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,70,193,84,39,27,603,60,70,90,160,9,03/01/2010,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,67,190,83,40,27,574,60,70,90,160,9,06/01/2010,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,43,132,58,31,19,548,50,40,70,110,9,09/01/2010,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,27,90,39,24,12,541,40,20,40,60,9,10/01/2010,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,104,206,84,39,27,603,60,70,90,160,9,03/01/2011,Herbal Tea,Lemon,Decaf
630,Illinois,Central,Major Market,84,198,81,33,22,984,80,70,110,180,10,11/01/2010,Herbal Tea,Mint,Decaf
630,Illinois,Central,Major Market,88,210,86,36,24,1003,80,80,110,190,10,12/01/2010,Herbal Tea,Mint,Decaf
630,Illinois,Central,Major Market,184,298,123,42,34,947,140,100,160,260,10,06/01/2011,Herbal Tea,Mint,Decaf
630,Illinois,Central,Major Market,125,212,81,34,22,588,80,60,110,170,11,09/01/2011,Tea,Darjeeling,Regular
630,Illinois,Central,Major Market,79,142,54,26,15,601,50,40,70,110,11,12/01/2011,Tea,Darjeeling,Regular
630,Illinois,Central,Major Market,59,189,75,55,24,549,50,60,100,160,12,02/01/2010,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,49,170,68,53,22,559,40,50,90,140,12,04/01/2010,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,59,189,75,55,24,659,50,60,90,150,12,11/01/2010,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,47,168,67,54,22,677,40,50,80,130,12,12/01/2010,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,61,159,64,48,21,593,50,50,90,140,12,05/01/2011,Tea,Earl Grey,Regular
630,Illinois,Central,Major Market,59,160,60,50,19,656,40,50,80,130,12,09/01/2011,Tea,Earl Grey,Regular
631,New York,East,Major Market,276,712,284,152,99,2108,280,270,400,670,2,04/01/2010,Coffee,Columbian,Regular
631,New York,East,Major Market,135,228,94,35,26,608,120,90,150,240,13,07/01/2011,Tea,Green Tea,Regular
631,New York,East,Major Market,247,638,260,131,98,1558,200,190,300,490,9,04/01/2010,Herbal Tea,Lemon,Decaf
631,New York,East,Major Market,204,576,245,127,93,1704,140,180,240,420,9,11/01/2010,Herbal Tea,Lemon,Decaf
631,New York,East,Major Market,459,796,294,144,111,1727,210,220,320,540,9,12/01/2011,Herbal Tea,Lemon,Decaf
631,New York,East,Major Market,-252,175,239,95,74,4360,-100,130,-50,80,10,10/01/2011,Herbal Tea,Mint,Decaf
631,New York,East,Major Market,100,232,95,37,26,809,120,100,150,250,11,02/01/2010,Tea,Darjeeling,Regular
631,New York,East,Major Market,144,323,132,47,36,994,170,130,210,340,11,08/01/2010,Tea,Darjeeling,Regular
631,New York,East,Major Market,95,223,91,37,25,777,120,90,150,240,12,04/01/2010,Tea,Earl Grey,Regular
631,New York,East,Major Market,156,259,99,39,27,766,130,100,160,260,12,02/01/2011,Tea,Earl Grey,Regular
631,New York,East,Major Market,175,490,228,87,63,1459,200,210,270,480,7,01/01/2010,Espresso,Regular Espresso,Regular
631,New York,East,Major Market,318,675,260,97,72,1405,340,240,420,660,7,06/01/2010,Espresso,Regular Espresso,Regular
631,New York,East,Major Market,251,541,266,91,74,1355,190,250,280,530,7,07/01/2011,Espresso,Regular Espresso,Regular
636,Missouri,Central,Small Market,39,190,85,66,32,494,40,90,100,190,2,01/01/2010,Coffee,Columbian,Regular
636,Missouri,Central,Small Market,31,169,76,62,28,613,40,80,90,170,2,07/01/2010,Coffee,Columbian,Regular
636,Missouri,Central,Small Market,68,176,75,44,23,956,60,70,100,170,3,02/01/2011,Coffee,Decaf Irish Cream,Decaf
636,Missouri,Central,Small Market,52,151,65,42,20,1053,70,50,80,130,3,10/01/2011,Coffee,Decaf Irish Cream,Decaf
636,Missouri,Central,Small Market,53,148,63,40,19,1075,40,60,70,130,3,12/01/2011,Coffee,Decaf Irish Cream,Decaf
636,Missouri,Central,Small Market,2,88,39,47,14,250,0,30,40,70,13,12/01/2010,Tea,Green Tea,Regular
636,Missouri,Central,Small Market,-6,80,33,46,12,190,0,20,40,60,13,03/01/2011,Tea,Green Tea,Regular
636,Missouri,Central,Small Market,41,109,44,24,12,844,50,50,70,120,5,05/01/2010,Espresso,Caffe Mocha,Regular
636,Missouri,Central,Small Market,57,108,44,22,12,844,50,50,70,120,5,05/01/2011,Espresso,Caffe Mocha,Regular
636,Missouri,Central,Small Market,40,82,34,19,9,890,40,30,60,90,5,08/01/2011,Espresso,Caffe Mocha,Regular
636,Missouri,Central,Small Market,56,110,42,23,11,771,60,40,80,120,6,02/01/2011,Espresso,Decaf Espresso,Decaf
636,Missouri,Central,Small Market,43,88,36,20,10,828,40,40,60,100,6,06/01/2011,Espresso,Decaf Espresso,Decaf
636,Missouri,Central,Small Market,40,86,33,21,9,836,50,40,60,100,6,11/01/2011,Espresso,Decaf Espresso,Decaf
636,Missouri,Central,Small Market,-8,104,43,69,39,256,10,30,60,90,8,02/01/2010,Herbal Tea,Chamomile,Decaf
636,Missouri,Central,Small Market,-7,106,44,69,40,325,10,30,60,90,8,09/01/2010,Herbal Tea,Chamomile,Decaf
636,Missouri,Central,Small Market,-1,140,59,77,53,338,10,50,70,120,8,07/01/2011,Herbal Tea,Chamomile,Decaf
636,Missouri,Central,Small Market,3,150,63,80,57,332,20,50,80,130,8,08/01/2011,Herbal Tea,Chamomile,Decaf
636,Missouri,Central,Small Market,-32,106,88,50,27,715,-10,70,20,90,9,03/01/2010,Herbal Tea,Lemon,Decaf
636,Missouri,Central,Small Market,-33,141,116,58,35,1142,0,90,30,120,9,06/01/2010,Herbal Tea,Lemon,Decaf
636,Missouri,Central,Small Market,-18,142,93,52,28,840,10,70,40,110,9,04/01/2011,Herbal Tea,Lemon,Decaf
636,Missouri,Central,Small Market,-21,135,98,49,30,973,0,80,30,110,9,05/01/2011,Herbal Tea,Lemon,Decaf
636,Missouri,Central,Small Market,11,88,37,40,12,195,10,30,40,70,11,04/01/2010,Tea,Darjeeling,Regular
636,Missouri,Central,Small Market,14,96,41,41,13,239,20,30,50,80,11,06/01/2010,Tea,Darjeeling,Regular
636,Missouri,Central,Small Market,17,103,44,42,14,258,30,30,60,90,11,07/01/2010,Tea,Darjeeling,Regular
636,Missouri,Central,Small Market,13,92,39,40,12,244,30,20,40,60,11,10/01/2010,Tea,Darjeeling,Regular
636,Missouri,Central,Small Market,13,87,35,38,11,248,10,20,40,60,11,11/01/2011,Tea,Darjeeling,Regular
636,Missouri,Central,Small Market,-3,76,34,45,12,211,0,20,40,60,12,11/01/2010,Tea,Earl Grey,Regular
641,Iowa,Central,Small Market,18,58,23,17,6,843,30,20,40,60,1,06/01/2010,Coffee,Amaretto,Regular
641,Iowa,Central,Small Market,19,63,25,19,7,851,30,20,40,60,1,08/01/2010,Coffee,Amaretto,Regular
641,Iowa,Central,Small Market,10,41,16,15,4,851,20,10,30,40,1,12/01/2010,Coffee,Amaretto,Regular
641,Iowa,Central,Small Market,5,62,28,29,8,965,20,20,40,60,2,01/01/2010,Coffee,Columbian,Regular
641,Iowa,Central,Small Market,6,63,28,29,8,958,20,20,40,60,2,03/01/2010,Coffee,Columbian,Regular
641,Iowa,Central,Small Market,8,69,28,30,8,965,20,20,40,60,2,01/01/2011,Coffee,Columbian,Regular
641,Iowa,Central,Small Market,9,67,28,29,8,961,20,20,40,60,2,02/01/2011,Coffee,Columbian,Regular
641,Iowa,Central,Small Market,11,69,32,28,9,996,20,30,40,70,2,06/01/2011,Coffee,Columbian,Regular
641,Iowa,Central,Small Market,12,74,31,30,9,1009,10,30,30,60,2,12/01/2011,Coffee,Columbian,Regular
641,Iowa,Central,Small Market,1,32,14,17,4,602,10,10,20,30,3,08/01/2010,Coffee,Decaf Irish Cream,Decaf
641,Iowa,Central,Small Market,-2,23,10,15,3,598,10,0,10,10,3,10/01/2010,Coffee,Decaf Irish Cream,Decaf
641,Iowa,Central,Small Market,-3,23,10,16,3,596,10,0,20,20,3,11/01/2010,Coffee,Decaf Irish Cream,Decaf
641,Iowa,Central,Small Market,18,58,23,19,7,620,20,20,30,50,3,02/01/2011,Coffee,Decaf Irish Cream,Decaf
641,Iowa,Central,Small Market,13,52,21,19,6,614,20,20,30,50,3,04/01/2011,Coffee,Decaf Irish Cream,Decaf
641,Iowa,Central,Small Market,1,32,14,16,4,602,10,10,20,30,3,08/01/2011,Coffee,Decaf Irish Cream,Decaf
641,Iowa,Central,Small Market,-3,25,10,15,3,598,10,0,10,10,3,10/01/2011,Coffee,Decaf Irish Cream,Decaf
641,Iowa,Central,Small Market,13,49,20,16,5,808,20,20,30,50,5,07/01/2010,Espresso,Caffe Mocha,Regular
641,Iowa,Central,Small Market,27,62,23,17,6,800,50,20,50,70,5,10/01/2011,Espresso,Caffe Mocha,Regular
641,Iowa,Central,Small Market,31,43,0,12,0,559,40,0,50,50,6,07/01/2010,Espresso,Decaf Espresso,Decaf
641,Iowa,Central,Small Market,32,43,0,11,0,344,40,0,50,50,6,12/01/2010,Espresso,Decaf Espresso,Decaf
641,Iowa,Central,Small Market,202,546,234,110,77,1310,200,200,280,480,8,01/01/2010,Herbal Tea,Chamomile,Decaf
641,Iowa,Central,Small Market,212,567,243,112,80,1260,210,200,290,490,8,03/01/2010,Herbal Tea,Chamomile,Decaf
641,Iowa,Central,Small Market,241,634,272,121,89,1616,230,230,320,550,8,06/01/2010,Herbal Tea,Chamomile,Decaf
641,Iowa,Central,Small Market,216,576,247,113,81,1744,200,230,300,530,8,12/01/2010,Herbal Tea,Chamomile,Decaf
641,Iowa,Central,Small Market,315,611,234,116,77,1310,200,200,280,480,8,01/01/2011,Herbal Tea,Chamomile,Decaf
641,Iowa,Central,Small Market,356,672,291,120,96,1742,240,250,340,590,8,07/01/2011,Herbal Tea,Chamomile,Decaf
641,Iowa,Central,Small Market,291,567,228,108,75,1691,180,210,280,490,8,11/01/2011,Herbal Tea,Chamomile,Decaf
641,Iowa,Central,Small Market,114,298,122,62,39,789,130,90,150,240,9,10/01/2010,Herbal Tea,Lemon,Decaf
